7.076367	1.001026	-85124.626464	0.447390	1581535891.649916
7.096146	1.000395	-85118.343430	0.463002	1581535891.694148
7.116146	0.999753	-85112.059916	0.464975	1581535891.737366
7.136850	0.999096	-85105.776548	0.459722	1581535891.782150
7.159680	0.998375	-85099.493488	0.452510	1581535891.831602
7.159680	0.998375	-85093.210303	0.452510	1581535891.831602
7.198953	0.997130	-85086.928075	0.469927	1581535891.918434
7.219461	0.996460	-85080.644633	0.471794	1581535891.962099
7.227570	0.994932	-85074.362376	0.430270	1581535892.010277
7.248084	0.994248	-85068.079534	0.440134	1581535892.057981
7.237274	0.994786	-85061.796136	0.412980	1581535892.058167
7.274976	0.993525	-85055.512667	0.389422	1581535892.149510
7.299578	0.992707	-85049.229849	0.429578	1581535892.193426
7.318825	0.992062	-85042.945912	0.442072	1581535892.238254
7.337896	0.991436	-85036.662677	0.445940	1581535892.281417
7.337896	0.991436	-85030.379492	0.445940	1581535892.281803
7.380858	0.990029	-85024.096230	0.465837	1581535892.378346
7.403482	0.989290	-85017.813176	0.466345	1581535892.426402
7.423597	0.988631	-85011.530329	0.469145	1581535892.469558
7.416691	0.994425	-85005.242051	0.457405	1581535892.473058
7.459118	0.993235	-84998.958864	0.462566	1581535892.566147
7.479493	0.992664	-84992.676117	0.457952	1581535892.609917
7.482918	0.995939	-84986.389457	0.426826	1581535892.653549
7.501699	0.995470	-84980.106048	0.429551	1581535892.697564
7.498683	1.000108	-84973.818719	0.427215	1581535892.703492
7.537075	0.999316	-84967.534859	0.439091	1581535892.793519
7.552387	1.003578	-84961.248110	0.445237	1581535892.837856
7.571951	1.003258	-84954.964383	0.446232	1581535892.881807
7.591030	1.007461	-84948.677998	0.444188	1581535892.926156
7.612006	1.007195	-84942.394449	0.437289	1581535892.973643
7.612934	1.011557	-84936.107318	0.439249	1581535892.973643
7.651582	1.011235	-84929.823643	0.445939	1581535893.062016
7.669459	1.015159	-84923.536245	0.444729	1581535893.105999
7.685643	1.015119	-84917.253153	0.437299	1581535893.151302
7.706148	1.015042	-84910.970189	0.456321	1581535893.198194
7.706412	1.018536	-84904.683849	0.456293	1581535893.198909
7.746202	1.018504	-84898.400796	0.442216	1581535893.286111
7.769092	1.020255	-84892.115968	0.446724	1581535893.334912
7.788141	1.020269	-84885.832331	0.460999	1581535893.377554
7.809890	1.020658	-84879.548049	0.457850	1581535893.422241
7.829638	1.020703	-84873.264823	0.447592	1581535893.465373
7.831771	1.019879	-84866.982380	0.453206	1581535893.465569
7.873375	1.019944	-84860.698532	0.469751	1581535893.557369
7.894251	1.019990	-84854.416087	0.471225	1581535893.602077
7.914931	1.020021	-84848.132874	0.472196	1581535893.645696
7.937665	1.020056	-84841.849441	0.474926	1581535893.693840
7.925558	1.020037	-84835.566244	0.425019	1581535893.693840
7.964542	1.020106	-84829.282617	0.416354	1581535893.785563
7.984825	1.020151	-84822.999213	0.418265	1581535893.834281
8.002864	1.020195	-84816.715832	0.417615	1581535893.877408
8.021486	1.020244	-84810.432089	0.416312	1581535893.922000
8.021486	1.020244	-84804.148904	0.416312	1581535893.922000
8.059802	1.020366	-84797.866194	0.430225	1581535894.014036
8.080275	1.020421	-84791.582972	0.443397	1581535894.061623
8.099996	1.020476	-84785.300071	0.456061	1581535894.106100
8.102574	1.020482	-84779.016824	0.454938	1581535894.111753
8.121510	1.020530	-84772.732797	0.445981	1581535894.153376
8.141134	1.020596	-84766.448984	0.429922	1581535894.197380
8.151140	1.016732	-84760.170201	0.411702	1581535894.245504
8.172096	1.016730	-84753.886607	0.419573	1581535894.289880
8.190455	1.016730	-84747.603864	0.410577	1581535894.333791
8.208535	1.016722	-84741.321059	0.413433	1581535894.377400
8.208535	1.016722	-84735.037873	0.413433	1581535894.377400
8.231726	1.003197	-84728.766888	0.371508	1581535894.473809
8.249839	1.002961	-84722.483023	0.363221	1581535894.522568
8.265405	1.002769	-84716.199611	0.360615	1581535894.565426
8.285726	0.989480	-84709.928065	0.352955	1581535894.653572
8.307682	0.981581	-84703.651802	0.370901	1581535894.702537
8.323563	0.981094	-84697.368595	0.365896	1581535894.745566
8.351561	0.980296	-84691.085736	0.426627	1581535894.789380
8.374591	0.974040	-84684.806900	0.432171	1581535894.834291
8.374591	0.974040	-84678.523715	0.432171	1581535894.834291
8.414396	0.972634	-84672.239925	0.415325	1581535894.926452
8.436497	0.969360	-84665.959000	0.412879	1581535894.969369
8.464997	0.966323	-84659.677984	0.426770	1581535895.013593
8.485475	0.965521	-84653.394732	0.428230	1581535895.061613
8.485527	0.965519	-84647.111548	0.428218	1581535895.061946
8.535087	0.963012	-84640.828884	0.441999	1581535895.149361
8.554766	0.962232	-84634.545308	0.435878	1581535895.193918
8.586519	0.960790	-84628.262642	0.466989	1581535895.242255
8.606905	0.959979	-84621.979114	0.472153	1581535895.285943
8.614396	0.955797	-84615.700087	0.434895	1581535895.329542
8.614396	0.955797	-84609.416902	0.434895	1581535895.329542
8.677478	0.953048	-84603.132642	0.432528	1581535895.474731
8.677478	0.953048	-84596.849457	0.432528	1581535895.474731
8.714925	0.951456	-84590.565017	0.436709	1581535895.561386
8.714925	0.951456	-84584.281832	0.436709	1581535895.561386
8.753341	0.949872	-84577.998450	0.436233	1581535895.649781
8.776110	0.948937	-84571.715649	0.448721	1581535895.702152
8.744101	0.936333	-84565.444793	0.323682	1581535895.746350
8.759607	0.935499	-84559.162194	0.321595	1581535895.794122
8.738387	0.927053	-84552.887486	0.261559	1581535895.794247
8.761341	0.925609	-84546.604100	0.265492	1581535895.882051
8.804292	0.917574	-84540.325898	0.417031	1581535895.930750
8.824251	0.916223	-84534.042714	0.419389	1581535895.974145
8.844499	0.911973	-84527.761947	0.420421	1581535896.018217
8.844499	0.911973	-84521.478762	0.420421	1581535896.018217
8.881051	0.909409	-84515.195167	0.414291	1581535896.105738
8.906404	0.908345	-84508.911091	0.410736	1581535896.153794
8.924265	0.907116	-84502.628007	0.405249	1581535896.197381
8.959076	0.909146	-84496.341029	0.432342	1581535896.246778
8.959076	0.909146	-84490.057844	0.432342	1581535896.246778
9.021593	0.912116	-84483.767652	0.479175	1581535896.334239
9.042425	0.910907	-84477.484696	0.476020	1581535896.377789
9.064006	0.909648	-84471.202613	0.486463	1581535896.423200
9.082960	0.917631	-84464.911054	0.442871	1581535896.469369
9.102968	0.916610	-84458.628037	0.440245	1581535896.514605
9.113070	0.924777	-84452.336414	0.444129	1581535896.514605
9.162757	0.929278	-84446.045540	0.465032	1581535896.601479
9.185422	0.928484	-84439.762187	0.464508	1581535896.650247
9.205555	0.927782	-84433.478400	0.454197	1581535896.693617
9.227624	0.934133	-84427.188172	0.453418	1581535896.738828
9.227624	0.934133	-84420.904986	0.453418	1581535896.738828
9.274565	0.939071	-84414.614704	0.469009	1581535896.829836
9.295088	0.938658	-84408.331999	0.482413	1581535896.873603
9.316493	0.938217	-84402.048597	0.495620	1581535896.917983
9.321102	0.943837	-84395.760345	0.424934	1581535896.965477
9.342035	0.943517	-84389.476489	0.426805	1581535897.014745
9.358244	0.950266	-84383.186336	0.418585	1581535897.057596
9.381833	0.957427	-84376.895522	0.411397	1581535897.105627
9.400039	0.957426	-84370.612291	0.421199	1581535897.149763
9.420213	0.957427	-84364.329213	0.437722	1581535897.197660
9.420213	0.957427	-84358.046028	0.437722	1581535897.197660
9.460507	0.957423	-84351.763795	0.442513	1581535897.289953
9.499728	0.960168	-84345.477480	0.473932	1581535897.343583
9.519996	0.960211	-84339.194773	0.474511	1581535897.386347
9.519842	0.964275	-84332.907402	0.426994	1581535897.386347
9.557265	0.964491	-84326.623949	0.435262	1581535897.474486
9.586188	0.968779	-84320.337142	0.445308	1581535897.526639
9.605357	0.968965	-84314.054181	0.445566	1581535897.570328
9.630631	0.970972	-84307.769658	0.445069	1581535897.619580
9.630631	0.970972	-84301.486472	0.445069	1581535897.619580
9.668815	0.971384	-84295.203029	0.456096	1581535897.705379
9.684173	0.971934	-84288.919633	0.445098	1581535897.749895
9.705408	0.972173	-84282.635806	0.427279	1581535897.797608
9.715010	0.972800	-84276.352286	0.399336	1581535897.845803
9.715010	0.972800	-84270.069101	0.399336	1581535897.845803
9.748897	0.974081	-84263.785070	0.401398	1581535897.946063
9.767893	0.974329	-84257.502013	0.398817	1581535897.993596
9.756862	0.973394	-84251.219608	0.366448	1581535897.995437
9.775251	0.973618	-84244.935827	0.368991	1581535898.045623
9.791503	0.973826	-84238.652345	0.380199	1581535898.089669
9.807945	0.972365	-84232.370279	0.383437	1581535898.138360
9.824440	0.972562	-84226.087091	0.390912	1581535898.181624
9.846779	0.972332	-84219.803739	0.408298	1581535898.226914
9.846779	0.972332	-84213.520554	0.408298	1581535898.226914
9.882764	0.972768	-84207.236149	0.401498	1581535898.315054
9.901371	0.974631	-84200.951620	0.407724	1581535898.357641
9.931030	0.975886	-84194.668080	0.435715	1581535898.401430
9.950297	0.976176	-84188.384948	0.435782	1581535898.446042
9.971339	0.976491	-84182.101816	0.431893	1581535898.493945
9.973376	0.977582	-84175.817564	0.436604	1581535898.494170
10.008103	0.978142	-84169.535868	0.416363	1581535898.581690
10.032857	0.974673	-84163.257404	0.429624	1581535898.631025
10.051059	0.974851	-84156.975008	0.423872	1581535898.673394
10.072685	0.971220	-84150.696939	0.417906	1581535898.719095
10.072685	0.971220	-84144.413754	0.417906	1581535898.719095
10.112758	0.971376	-84138.130110	0.429877	1581535898.814986
10.130110	0.965017	-84131.853443	0.424060	1581535898.857900
10.152628	0.964968	-84125.569975	0.419785	1581535898.911001
10.154378	0.959248	-84119.292575	0.424770	1581535898.911001
10.221077	0.954464	-84113.014315	0.450656	1581535899.041982
10.242906	0.954189	-84106.731143	0.452469	1581535899.090025
10.259528	0.951597	-84100.450489	0.448726	1581535899.134996
10.278762	0.951306	-84094.167104	0.450661	1581535899.178086
10.276613	0.951126	-84087.884117	0.444249	1581535899.178086
10.318943	0.950484	-84081.600391	0.429874	1581535899.273818
10.340439	0.950170	-84075.316682	0.420034	1581535899.323393
10.351366	0.951811	-84069.031400	0.435892	1581535899.366264
10.351366	0.951811	-84062.748215	0.435892	1581535899.366619
10.389423	0.951354	-84056.465526	0.450995	1581535899.453580
10.409538	0.951103	-84050.182476	0.453854	1581535899.498352
10.436815	0.955248	-84043.894095	0.451218	1581535899.545426
10.456890	0.955099	-84037.611447	0.457207	1581535899.589918
10.479942	0.956599	-84031.326012	0.465955	1581535899.639268
10.479942	0.956599	-84025.042826	0.465955	1581535899.639268
10.521146	0.957497	-84018.759275	0.474784	1581535899.727706
10.541265	0.957390	-84012.476358	0.474203	1581535899.770312
10.554890	0.960874	-84006.190469	0.458789	1581535899.819744
10.578807	0.960804	-83999.907555	0.462510	1581535899.866501
10.571747	0.963643	-83993.621527	0.442605	1581535899.866919
10.607327	0.963642	-83987.338029	0.427828	1581535899.957404
10.626224	0.963642	-83981.055020	0.419892	1581535900.001573
10.640989	0.964246	-83974.772013	0.417908	1581535900.046724
